Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
85000000,Sanepa,2.5,3,5,2738,13,Lalitpur,West,27.69134,85.30581
28000000,Sanepa,3,2,8,1266.325,13,Lalitpur,West,27.69134,85.30581
67000000,Sanepa,3,4,7,2053.5,13,Lalitpur,West,27.69134,85.30581
55000000,Sanepa,2.5,4,1,1711.25,13,Lalitpur,West,27.69134,85.30581
30000000,Sanepa,2.5,5,6,1411.78,12,Lalitpur,East,27.69134,85.30581
30000000,Sanepa,3,4,4,1369,13,Lalitpur,North,27.69134,85.30581
30000000,Sanepa,2.5,3,4,1095.2,20,Lalitpur,East,27.69134,85.30581
32500000,Sanepa,3,4,6,1540.125,12,Lalitpur,East,27.69134,85.30581
35000000,Sanepa,3,2,3,855.625,13,Lalitpur,South East,27.69134,85.30581
41000000,Sanepa,2.5,5,6,1026.75,10,Lalitpur,South East,27.69134,85.30581
45000000,Sanepa,2.5,4,5,1711.25,10,Lalitpur,South East,27.69134,85.30581
63500000,Sanepa,2.5,6,5,1711.25,13,Lalitpur,North East,27.69134,85.30581
63500000,Sanepa,2.5,5,5,2700,14,Lalitpur,North West,27.69134,85.30581
65000000,Sanepa,2.5,5,6,1711.25,16,Lalitpur,North East,27.69134,85.30581
68000000,Sanepa,2.5,6,6,2738,10,Lalitpur,South East,27.69134,85.30581
75000000,Sanepa,2,2,5,3080.25,20,Lalitpur,South,27.69134,85.30581
77000000,Sanepa,2.5,4,6,3080.25,13,Kathmandu,East,27.69329,85.32227
77500000,Sanepa,2.5,4,4,3148.7,16,Lalitpur,East,27.69134,85.30581
60000000,Sanepa,3,4,5,1711.25,13,Lalitpur,West,27.69134,85.30581
24000000,Sanagaun,3,4,5,1197.875,13,Lalitpur,West,27.66063,85.32136
24000000,Sanagaun,3,5,9,1112.31,13,Lalitpur,West,27.66063,85.32136
23500000,Sanagaun,3,3,5,962.57,13,Lalitpur,West,27.66063,85.32136
20000000,Sanagaun,3,3,5,1026.75,13,Lalitpur,West,27.66063,85.32136
23500000,Sanagaun,3,5,9,1026.75,13,Lalitpur,West,27.66063,85.32136
25000000,Sanagaun,3,3,5,1095.2,13,Lalitpur,West,27.66063,85.32136
25000000,Sanagaun,3,3,5,1112.31,13,Lalitpur,West,27.66063,85.32136
32000000,Sanagaun,2.5,3,6,1437.45,13,Lalitpur,West,27.66063,85.32136
18500000,Sanagaun,2.5,3,5,1197.875,13,Lalitpur,East,27.66617,85.30975
21500000,Sanagaun,2,2,5,1369,20,Lalitpur,East,27.66617,85.30975
22000000,Sanagaun,3,4,3,1454.5625,20,Lalitpur,South,27.66617,85.30975
13500000,Sanagaun,2.5,3,5,962.57,13,Lalitpur,West,24.91541,80.51488
19900000,Sanagaun,2.5,4,8,1069.53,12,Lalitpur,East,24.91541,80.51488
20400000,Sanagaun,2.5,3,4,1026.75,11.5,Lalitpur,South West,24.91541,80.51488
21500000,Sanagaun,2.5,3,4,1026.75,20,Lalitpur,North East,24.91541,80.51488
28000000,Sanagaun,2.5,3,5,1967.93,13,Lalitpur,East,24.91541,80.51488
30500000,Sanagaun,3,5,5,1403.225,14.5,Lalitpur,North East,24.91541,80.51488
32500000,Sanagaun,2.5,4,5,1369,13,Lalitpur,East,24.91541,80.51488
33000000,Sanagaun,2.5,6,8,1437.45,13,Lalitpur,South East,24.91541,80.51488
33500000,Sanagaun,2.5,4,7,1711.25,20,Lalitpur,East,24.91541,80.51488
13200000,Sanagau,2.5,3,5,855.625,13,Lalitpur,West,27.66063,85.32136
23000000,Sampang Chowk,2.5,5,5,787.175,13,Lalitpur,South,27.68269,85.30653
38000000,Sampang Chowk,2.5,4,7,1437.45,13,Lalitpur,North East,27.68269,85.30653
39000000,Samakhusi,3,5,6,1026.75,13,Kathmandu,West,27.72717,85.31614
35500000,Samakhusi,3,4,6,1197.87,13,Kathmandu,West,27.72717,85.31614
35500000,Samakhusi,3,4,6,1197.87,13,Kathmandu,West,27.72717,85.31614
20500000,Samakhusi,3,4,5,855.625,16,Kathmandu,South,27.72717,85.31614
22500000,Samakhusi,3,4,9,1026.75,13,Kathmandu,South,27.72717,85.31614
23000000,Samakhusi,3,5,6,1454.5625,13,Kathmandu,North West,27.72717,85.31614
25500000,Samakhusi,3.5,4,6,1026.75,10,Kathmandu,North,27.72717,85.31614
27500000,Samakhusi,3,3,6,1369,13,Kathmandu,West,27.72717,85.31614
30000000,Samakhusi,2.5,6,6,1369,15.12944333,Kathmandu,East,27.72717,85.31614
30500000,Samakhusi,3,4,5,1129.425,15,Kathmandu,West,27.72717,85.31614
32000000,Samakhusi,2.5,5,6,1369,13,Kathmandu,East,27.72717,85.31614
32000000,Samakhusi,3,6,6,1369,15,Kathmandu,East,27.72717,85.31614
32000000,Samakhusi,2,4,6,1369,16,Kathmandu,East,27.72717,85.31614
33000000,Samakhusi,2.5,5,6,1369,13,Kathmandu,North,27.72717,85.31614
34500000,Samakhusi,3,4,4,1026.75,13,Kathmandu,East,27.72717,85.31614
34500000,Samakhusi,2.5,4,4,1026.75,13,Kathmandu,East,27.72717,85.31614
35000000,Samakhusi,2.5,3,4,1711.25,16.5,Kathmandu,South West,27.72717,85.31614
35000000,Samakhusi,2,3,6,1711.25,15,Kathmandu,East,27.72717,85.31614
44000000,Samakhusi,3,6,5,1369,15,Kathmandu,East,27.72717,85.31614
45000000,Samakhusi,2.5,4,7,1711.25,10,Kathmandu,East,27.72717,85.31614
55000000,Samakhusi,3,6,5,2395.75,14,Kathmandu,South,27.72717,85.31614
55000000,Samakhusi,2,4,5,2395.75,14,Kathmandu,South East,27.72717,85.31614
55000000,Samakhusi,3,7,7,2395.75,20,Kathmandu,North,27.72717,85.31614
55000000,Samakhusi,2.5,5,6,2395.75,20,Kathmandu,East,27.72717,85.31614
42000000,Samakhusi,2.5,3,5,1779.7,13,Kathmandu,West,27.72717,85.31614
25000000,Samakhusi,2.5,3,5,1026.75,13,Kathmandu,West,27.72717,85.31614
60000000,Samakhusi,3,4,4,3080.25,13,Kathmandu,West,27.72717,85.31614
55000000,Samakhusi,2.5,5,9,2053.5,13,Kathmandu,West,27.72717,85.31614
47000000,Samakhusi,2.5,3,5,1711.25,13,Kathmandu,West,27.72717,85.31614
65000000,Samakhusi,2.5,3,5,3422.5,13,Kathmandu,West,27.72717,85.31614
11000000,Samakhusi,2.5,3,4,513.375,13,Kathmandu,West,27.72445,85.31386
32000000,Sallaghari,3,3,5,1668.46,13,Bhaktapur,West,27.67407,85.40672
25000000,Sallaghari,2.5,3,6,1369,13,Bhaktapur,North West,27.67407,85.40672
25000000,Sallaghari,2.5,3,6,1369,13,Bhaktapur,North West,27.67407,85.40672
32500000,Sainbu,3,3,5,1197.875,13,Lalitpur,West,27.66617,85.30975
47500000,Sainbu,2.5,3,3,2053.5,13,Lalitpur,West,27.67981,85.31295
52500000,Sainbu,3,5,5,1711.25,13,Lalitpur,West,27.67981,85.31295
55000000,Sainbu,3,5,5,1711.25,13,Lalitpur,West,27.67981,85.31295
37500000,Sainbu,3,4,4,1026.75,13,Lalitpur,West,27.67981,85.31295
