,Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
2544,23000000,Sipadol,2.5,3.0,5,1561.51,12.0,Bhaktapur,South West
2545,37500000,Sipadol,3.0,4.0,7,1540.125,20.0,Bhaktapur,North
2546,48000000,Sipadol,3.5,5.0,7,2053.5,15.0,Bhaktapur,West
2548,25500000,other,2.5,3.0,3,1711.25,13.0,Bhaktapur,West
2549,25000000,other,2.5,4.0,4,1133.7,16.0,Bhaktapur,West
2550,26000000,other,2.0,3.0,3,1711.25,13.0,Bhaktapur,South West
2551,25000000,other,2.5,4.0,4,1026.75,13.0,Lalitpur,East
2552,31000000,Sitapaila,3.0,3.0,5,1197.87,13.0,Kathmandu,West
2553,45000000,Sitapaila,3.0,4.0,5,2738.0,13.0,Kathmandu,West
2554,25000000,Sitapaila,3.0,4.0,4,2395.75,13.0,Kathmandu,West
2555,28500000,Sitapaila,3.0,3.0,6,1240.65,13.0,Kathmandu,West
2556,27000000,Sitapaila,3.0,2.0,5,1197.875,13.0,Kathmandu,West
2557,30000000,Sitapaila,3.0,3.0,6,1026.75,13.0,Kathmandu,West
2558,40000000,Sitapaila,3.0,5.0,7,1540.125,13.0,Kathmandu,West
2560,12000000,Sitapaila,2.0,2.0,4,1112.3125,13.0,Kathmandu,North East
2561,14500000,Sitapaila,2.5,3.0,3,1095.2,10.0,Kathmandu,East
2563,17000000,Sitapaila,2.5,2.0,4,1048.14,15.0,Kathmandu,East
2564,17500000,Sitapaila,2.5,4.0,5,1112.3125,16.0,Kathmandu,North
2565,17500000,Sitapaila,2.5,3.0,3,1347.6,10.0,Kathmandu,South West
2566,18000000,Sitapaila,3.0,4.0,4,1112.3125,13.0,Kathmandu,North
2567,18500000,Sitapaila,2.0,3.0,3,1283.4375,10.0,Kathmandu,South
2568,20500000,Sitapaila,2.5,4.0,4,1283.4375,13.0,Kathmandu,East
2569,21000000,Sitapaila,2.0,2.0,5,1197.875,13.0,Kathmandu,South
2570,21000000,Sitapaila,2.5,5.0,6,1369.0,14.0,Kathmandu,East
2571,21500000,Sitapaila,2.5,4.0,4,1283.43,13.0,Kathmandu,East
2572,22000000,Sitapaila,3.0,4.0,3,1026.75,14.0,Kathmandu,East
2574,22500000,Sitapaila,2.5,3.0,4,1060.975,18.0,Kathmandu,North
2576,23500000,Sitapaila,2.0,3.0,7,1240.65625,13.0,Kathmandu,East
2577,24000000,Sitapaila,2.5,4.0,4,1369.0,13.0,Kathmandu,East
2578,24000000,Sitapaila,3.0,5.0,8,1369.0,14.0,Kathmandu,West
2579,24000000,Sitapaila,2.5,4.0,4,1437.45,16.0,Kathmandu,North
2580,25000000,Sitapaila,3.5,3.0,6,1369.0,20.0,Kathmandu,North
2581,25300000,Sitapaila,2.5,5.0,5,1390.39,13.0,Kathmandu,East
2582,25500000,Sitapaila,3.0,4.0,5,1475.953125,13.0,Kathmandu,East
2583,25500000,Sitapaila,3.0,6.0,6,1369.0,13.0,Kathmandu,East
2585,26000000,Sitapaila,2.5,3.0,5,1403.225,16.5,Kathmandu,South
2586,26500000,Sitapaila,2.5,4.0,6,1129.425,20.0,Kathmandu,West
2587,27000000,Sitapaila,2.5,3.0,4,1403.225,13.0,Kathmandu,East
2588,27000000,Sitapaila,2.5,4.0,5,1540.125,13.0,Kathmandu,North
2589,27000000,Sitapaila,2.5,4.0,4,1095.2,20.0,Kathmandu,South
2590,27500000,Sitapaila,2.5,4.0,4,1090.92,12.0,Kathmandu,North East
2591,29000000,Sitapaila,2.5,4.0,4,1711.25,10.0,Kathmandu,West
2592,29000000,Sitapaila,3.0,4.0,6,2053.5,10.0,Kathmandu,East
2593,29500000,Sitapaila,2.5,5.0,5,1711.25,13.0,Kathmandu,North
2594,29500000,Sitapaila,2.5,3.0,4,1437.45,16.0,Kathmandu,South
2595,29500000,Sitapaila,3.0,3.0,4,2395.75,20.0,Kathmandu,South East
2596,30000000,Sitapaila,2.0,4.0,6,1369.0,11.0,Kathmandu,North West
2597,30000000,Sitapaila,2.5,3.0,6,1437.45,12.0,Kathmandu,North
2598,30000000,Sitapaila,2.5,2.0,2,1197.875,13.0,Kathmandu,East
2599,30500000,Sitapaila,2.5,5.0,6,2395.75,18.0,Kathmandu,East
2600,31000000,Sitapaila,2.5,4.0,5,1369.0,13.0,Kathmandu,South East
2601,31500000,Sitapaila,2.5,5.0,5,1711.25,13.0,Kathmandu,East
2602,31500000,Sitapaila,2.5,5.0,6,1818.2,16.0,Kathmandu,East
2603,35500000,Sitapaila,2.5,4.0,6,1500.0,10.0,Kathmandu,East
2604,35500000,Sitapaila,3.0,4.0,6,1369.0,12.0,Kathmandu,East
2605,36500000,Sitapaila,2.5,3.0,4,1437.45,20.0,Kathmandu,North East
2606,37500000,Sitapaila,2.5,3.0,4,2395.75,13.0,Kathmandu,South
2607,38000000,Sitapaila,3.5,7.0,7,2156.175,11.5,Kathmandu,East
2608,38000000,Sitapaila,2.5,6.0,6,2053.5,13.0,Kathmandu,East
2609,47000000,Sitapaila,2.5,3.0,5,2121.95,20.0,Kathmandu,West
2610,49500000,Sitapaila,3.5,7.0,8,2806.45,12.0,Kathmandu,South East
2611,53600000,Sitapaila,3.5,4.0,3,2203.234375,20.0,Kathmandu,North
2613,46500000,Sitapaila,2.5,2.0,3,1882.375,13.0,Kathmandu,West
2614,26600000,Sitapaila,3.0,3.0,4,1369.0,13.0,Kathmandu,West
2615,20000000,Sitapaila,3.0,3.0,5,1026.75,13.0,Kathmandu,West
2616,55000000,Sitapaila,3.0,4.0,4,2395.75,13.0,Kathmandu,West
2617,55000000,Sitapaila,3.0,3.0,5,3080.25,13.0,Kathmandu,West
2618,37500000,Sitapaila,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2619,20000000,Sitapaila,2.5,3.0,5,1540.125,13.0,Kathmandu,West
2620,38000000,Sitapaila,2.5,4.0,7,2395.75,13.0,Kathmandu,West
2621,16000000,Sitapakha,2.5,2.0,4,1026.75,13.0,Lalitpur,West
2623,32500000,Sitapakha,3.0,5.0,6,1283.43,13.0,Lalitpur,West
2624,28500000,Sitapakha,3.0,5.0,6,1197.87,13.0,Lalitpur,West
2625,27500000,Sitapakha,3.0,4.0,4,1197.87,13.0,Lalitpur,West
2626,33500000,Sitapakha,3.0,4.0,6,1475.95,13.0,Lalitpur,West
2627,27500000,Sitapakha,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2628,36500000,Sitapakha,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2629,27500000,Sitapakha,3.0,5.0,6,1026.75,13.0,Lalitpur,West
2630,26500000,Sitapakha,3.0,4.0,5,1112.31,13.0,Lalitpur,West
2632,27500000,Sitapakha,3.0,4.0,5,1155.09,13.0,Lalitpur,West
2633,28000000,Sitapakha,3.0,4.0,6,1197.87,13.0,Lalitpur,West
2634,47500000,Sitapakha,3.0,4.0,3,1369.0,13.0,Lalitpur,West
2635,28000000,Sitapakha,3.0,5.0,7,1369.0,13.0,Lalitpur,West
2637,21000000,Sitapakha,2.5,4.0,8,1026.75,13.0,Lalitpur,West
2638,29500000,Sitapakha,3.0,4.0,6,1026.75,13.0,Lalitpur,West
2639,25000000,Sitapakha,3.0,3.0,6,1026.75,13.0,Lalitpur,West
2640,25500000,Sitapakha,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2641,24500000,Sitapakha,3.0,3.0,6,1026.75,13.0,Lalitpur,West
2642,28000000,Sitapakha,3.0,4.0,6,1369.0,13.0,Lalitpur,West
2643,34000000,Sitapakha,2.5,4.0,6,1540.12,13.0,Lalitpur,West
2644,35000000,Sitapakha,2.5,4.0,5,1369.0,13.0,Lalitpur,West
2645,30000000,other,2.5,3.0,3,2400.0,13.0,Kathmandu,South
2646,42500000,other,2.5,2.0,4,1369.0,13.0,Kathmandu,West
2647,20000000,other,2.5,3.0,4,1026.75,10.0,Lalitpur,South
2648,22500000,other,3.0,3.0,7,1095.2,20.0,Bhaktapur,North West
2649,30000000,other,2.5,5.0,5,1711.25,18.0,Bhaktapur,West
2650,27499999,other,3.0,3.0,7,1197.87,13.0,Bhaktapur,North East
2651,29500000,other,3.0,3.0,8,1500.0,10.0,Bhaktapur,South
2652,16000000,Sukedhara,2.5,3.0,6,1026.75,20.0,Kathmandu,East
2653,21000000,Sukedhara,2.0,3.0,6,1026.75,14.0,Kathmandu,North
2654,26000000,Sukedhara,2.0,4.0,6,1604.29,15.0,Kathmandu,East
2655,29800000,Sukedhara,2.5,5.0,5,1711.25,13.0,Kathmandu,West
2656,30000000,Sukedhara,3.0,5.0,6,1454.5625,15.0,Kathmandu,East
2657,31800000,Sukedhara,2.5,5.0,5,1754.03,13.0,Kathmandu,South East
2658,32500000,Sukedhara,2.5,4.0,6,1369.0,12.0,Kathmandu,South East
2659,32500000,Sukedhara,2.0,4.0,4,1283.4375,18.0,Kathmandu,East
2660,35000000,Sukedhara,3.5,4.0,9,2010.71,12.0,Kathmandu,North East
2661,35000000,Sukedhara,2.5,4.0,6,1369.0,13.0,Kathmandu,East
2662,39000000,Sukedhara,2.5,4.0,6,1369.0,14.0,Kathmandu,South
2663,40000000,Sukedhara,2.5,3.0,5,2053.5,12.0,Kathmandu,South East
2664,42000000,Sukedhara,2.5,5.0,5,2053.5,13.0,Kathmandu,East
2665,42000000,Sukedhara,3.0,5.0,5,2053.5,14.0,Kathmandu,East
2666,42500000,Sukedhara,2.0,3.0,5,1711.25,12.0,Kathmandu,East
2667,45000000,Sukedhara,2.5,3.0,5,2395.75,12.0,Kathmandu,East
2668,45000000,Sukedhara,2.5,3.0,4,2395.75,15.0,Kathmandu,East
2669,45000000,Sukedhara,3.0,6.0,6,2053.5,20.0,Kathmandu,East
2670,45000000,Sukedhara,2.5,4.0,6,1369.0,20.0,Kathmandu,North
2672,70000000,Sukedhara,2.5,3.0,4,2395.75,12.0,Kathmandu,East
2673,26000000,Sukedhara,2.5,4.0,6,1026.75,13.0,Kathmandu,West
2674,52500000,Sukedhara,2.5,5.0,5,1711.25,13.0,Kathmandu,West
2675,48000000,Sukedhara,3.0,5.0,6,2053.5,13.0,Kathmandu,West
2676,62500000,Sukedhara,3.0,3.0,5,2053.5,13.0,Kathmandu,West
2677,36500000,Sukedhara,3.0,4.0,5,1369.0,13.0,Kathmandu,West
2678,45000000,Sukedhara,2.5,3.0,5,2121.95,13.0,Kathmandu,West
2679,70000000,Sukhedhara,2.5,3.0,4,2395.75,12.0,Kathmandu,East
2680,36000000,Sukhedhara,3.0,5.0,5,1283.43,13.0,Kathmandu,West
2681,39000000,Sukhedhara,3.0,5.0,7,1369.0,13.0,Kathmandu,West
2682,42500000,Sukhedhara,2.5,4.0,8,1369.0,13.0,Kathmandu,West
2683,30000000,Sukhedhara,3.0,3.0,6,1283.43,13.0,Kathmandu,West
2684,35500000,Sukhedhara,3.0,3.0,5,1437.45,13.0,Kathmandu,West
2685,29000000,Sukhedhara,2.5,3.0,8,1369.0,13.0,Kathmandu,West
2686,25000000,Sukhedhara,3.0,3.0,6,1026.75,13.0,Kathmandu,West
2688,22500000,Sunakothi,3.0,2.0,3,1026.75,13.0,Lalitpur,West
2689,40000000,Sunakothi,3.0,4.0,4,1711.25,13.0,Lalitpur,West
2690,25000000,Sunakothi,3.0,2.0,3,1026.75,13.0,Lalitpur,West
2691,21000000,Sunakothi,2.5,3.0,4,1283.43,13.0,Lalitpur,West
2692,79000000,Sunakothi,2.5,5.0,5,3422.5,13.0,Lalitpur,West
2693,18000000,Sunakothi,3.0,3.0,5,1369.0,13.0,Lalitpur,West
2694,22500000,Sunakothi,2.5,3.0,3,1711.25,13.0,Lalitpur,South East
2695,35000000,Sunakothi,2.5,3.0,3,2053.5,13.0,Lalitpur,South East
2696,35000000,Sunakothi,2.0,3.0,3,1369.0,18.0,Lalitpur,East
2697,35000000,Sunakothi,2.5,4.0,5,1403.225,20.0,Lalitpur,East
2698,36000000,Sunakothi,2.5,3.0,3,2053.5,20.0,Lalitpur,West
2699,37500000,Sunakothi,2.5,4.0,3,1711.25,20.0,Lalitpur,North East
2700,42500000,Sunakothi,2.5,3.0,3,2053.5,15.0,Lalitpur,East
2701,42500000,Sunakothi,2.5,3.0,3,2053.5,20.0,Lalitpur,South East
2702,32500000,Sunakothi,3.0,3.0,3,1369.0,13.0,Lalitpur,West
2703,37500000,Sunakothi,3.0,3.0,3,1505.9,13.0,Lalitpur,West
2704,33800000,other,2.5,3.0,4,1095.2,13.0,Kathmandu,East
2705,39000000,other,2.5,3.0,5,1711.25,13.0,Kathmandu,North East
2706,37500000,other,2.5,4.0,9,1197.875,13.0,Kathmandu,West
2707,19500000,other,3.0,3.0,5,1197.875,13.0,Kathmandu,East
2708,26500000,other,3.0,5.0,6,1796.8125,12.0,Kathmandu,East
2709,27500000,other,3.0,4.0,6,1775.421875,13.0,Kathmandu,South East
2710,31500000,other,2.0,4.0,5,1967.9375,14.0,Kathmandu,East
2711,30000000,other,3.5,4.0,7,1625.68,13.0,Kathmandu,West
2712,30000000,other,3.5,3.0,6,1471.675,15.0,Kathmandu,West
2713,19000000,other,2.5,5.0,3,1026.75,13.0,Bhaktapur,West
2714,20200000,other,3.0,4.0,7,1026.75,10.0,Bhaktapur,East
2715,21500000,other,3.5,5.0,6,1026.75,13.0,Bhaktapur,East
2716,36100000,other,3.5,3.0,7,1711.25,18.0,Kathmandu,South
2718,39900000,Swayambhu,3.0,4.0,6,1369.0,13.0,Kathmandu,West
2719,20600000,Swayambhu,3.0,3.0,5,1112.3125,13.0,Kathmandu,North East
2720,21000000,Swayambhu,2.0,2.0,4,1112.3125,18.0,Kathmandu,South
2721,23500000,Swayambhu,3.0,5.0,6,1026.75,13.0,Kathmandu,East
2722,34000000,Swayambhu,3.0,3.0,6,1369.0,12.0,Kathmandu,South
2723,37000000,Swayambhu,3.0,5.0,8,1860.984375,12.0,Kathmandu,South
2724,39000000,Swayambhu,3.0,5.0,5,2395.75,14.0,Kathmandu,East
2725,47500000,Swayambhu,3.5,5.0,8,1711.25,13.0,Kathmandu,East
2726,50000000,Swayambhu,2.0,3.0,5,2053.5,13.0,Kathmandu,South
2727,19500000,Syuchatar,2.5,3.0,4,1471.675,13.0,Kathmandu,East
2728,20500000,Syuchatar,2.5,3.0,6,1026.75,13.0,Kathmandu,South
2729,21000000,Syuchatar,2.0,4.0,5,1454.5625,16.0,Kathmandu,West
2731,22000000,Syuchatar,2.0,2.0,4,1095.2,14.0,Kathmandu,North
2732,22400000,Syuchatar,3.0,4.0,6,1283.4375,13.0,Kathmandu,North East
2733,22500000,Syuchatar,2.5,3.0,5,1882.37,10.0,Kathmandu,East
2734,23000000,Syuchatar,3.0,2.0,4,1026.75,10.0,Kathmandu,North West
2735,24500000,Syuchatar,2.0,4.0,7,1369.0,13.0,Kathmandu,East
2736,24800000,Syuchatar,3.0,4.0,5,1026.75,13.0,Kathmandu,South
2737,25000000,Syuchatar,2.5,2.0,6,1095.2,13.0,Kathmandu,South
2738,25000000,Syuchatar,3.0,5.0,7,1369.0,13.0,Kathmandu,North East
2739,25000000,Syuchatar,2.5,3.0,4,1711.25,16.0,Kathmandu,East
2740,25500000,Syuchatar,2.5,2.0,4,1925.15,10.0,Kathmandu,West
2742,37000000,Syuchatar,3.0,4.0,6,1369.0,10.0,Kathmandu,North
2743,38000000,Syuchatar,2.5,3.0,4,1369.0,18.0,Kathmandu,South East
2744,39000000,Syuchatar,3.0,3.0,4,1369.0,13.0,Kathmandu,West
2746,25000000,Syuchatar,3.0,3.0,4,1711.25,13.0,Kathmandu,West
2747,40000000,Syuchatar,3.0,3.0,6,2772.225,13.0,Kathmandu,West
2748,32500000,Syuchatar,3.0,3.0,7,1779.7,13.0,Kathmandu,West
2750,85000000,Syuchatar,2.5,4.0,7,1403.225,13.0,Kathmandu,West
2751,20000000,Syuchatar,3.0,3.0,3,1026.75,13.0,Kathmandu,West
2753,55000000,other,2.0,8.0,7,1882.375,15.0,Kathmandu,North
2754,56500000,other,2.5,5.0,4,1403.225,20.0,Kathmandu,North
2755,70000000,other,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2756,65000000,Talchhikhel ,3.0,3.0,5,2395.75,13.0,Lalitpur,West
2758,22000000,Talchhikhel ,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2759,25500000,Talchhikhel ,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2760,26000000,Talchhikhel ,3.0,3.0,3,1026.75,13.0,Lalitpur,West
2761,23000000,Talchhikhel ,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2762,25500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2763,33000000,Talchhikhel ,3.0,2.0,4,1026.75,13.0,Lalitpur,West
2764,23500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2765,23500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2766,23500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2767,26500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2768,32500000,Talchhikhel ,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2769,37500000,Talchhikhel ,3.0,5.0,6,1711.25,13.0,Lalitpur,West
2770,26000000,Talchhikhel ,3.0,3.0,2,1369.0,13.0,Lalitpur,West
2771,60000000,Talchhikhel ,3.0,5.0,5,1711.25,13.0,Lalitpur,West
2772,33500000,Talchhikhel ,3.0,4.0,8,1711.25,13.0,Lalitpur,West
2773,42500000,Talchhikhel ,3.0,5.0,9,1437.45,13.0,Lalitpur,West
2774,38000000,Talchhikhel ,3.0,4.0,5,1437.45,13.0,Lalitpur,West
2775,45000000,Talchhikhel ,3.0,5.0,4,1369.0,13.0,Lalitpur,West
2776,29500000,Talchhikhel ,3.0,5.0,6,1369.0,13.0,Lalitpur,West
2777,27000000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2778,22000000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2779,27000000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2780,27500000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2781,25500000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2782,33000000,Talchhikhel ,3.0,4.0,6,1026.75,13.0,Lalitpur,West
2783,33000000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2784,24000000,Talchhikhel ,3.0,4.0,6,1060.975,13.0,Lalitpur,West
2785,29500000,Talchhikhel ,3.0,4.0,5,1095.2,13.0,Lalitpur,West
2786,22500000,Talchhikhel ,3.0,4.0,6,1197.87,13.0,Lalitpur,West
2787,37500000,Talchhikhel ,3.0,5.0,5,1369.0,13.0,Lalitpur,West
2788,13500000,Talchhikhel ,3.0,3.0,5,1369.0,13.0,Lalitpur,West
2789,34500000,Talchhikhel ,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2790,31500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2791,26500000,Talchhikhel ,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2792,32500000,Talchhikhel ,3.0,4.0,6,1026.75,13.0,Lalitpur,West
2793,25500000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2794,23000000,Talchhikhel ,3.0,3.0,7,1026.75,13.0,Lalitpur,West
2797,24000000,Talchhikhel ,3.0,3.0,4,1026.75,13.0,Lalitpur,West
2798,23000000,Talchhikhel ,3.0,3.0,7,1026.75,13.0,Lalitpur,West
2799,28000000,Talchhikhel ,3.0,3.0,7,1026.75,13.0,Lalitpur,West
2800,27000000,Talchhikhel ,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2801,32000000,Talchhikhel ,3.0,5.0,4,1369.0,13.0,Lalitpur,West
2802,31500000,Talchhikhel ,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2803,26500000,Talchhikhel ,2.5,5.0,5,1026.75,13.0,Lalitpur,West
2804,38000000,Talchhikhel ,2.5,4.0,6,1369.0,13.0,Lalitpur,West
2805,65000000,Talchhikhel ,2.5,4.0,6,2053.5,13.0,Lalitpur,West
2808,31000000,Talchhikhel ,2.5,4.0,5,1026.75,13.0,Lalitpur,West
2809,47500000,Talchhikhel ,2.5,5.0,7,1369.0,13.0,Lalitpur,West
2810,28000000,Talchhikhel ,2.5,4.0,8,1711.25,13.0,Lalitpur,West
2811,70000000,Talchhikhel ,2.5,5.0,4,2053.5,13.0,Lalitpur,West
2813,32500000,other,3.0,3.0,6,1369.0,13.0,Kathmandu,West
2814,17000000,other,2.0,2.0,5,1026.75,10.0,Kathmandu,East
2815,25000000,other,3.0,4.0,5,1561.515625,12.0,Kathmandu,East
2816,36000000,other,3.0,4.0,6,1197.875,13.0,Kathmandu,North West
2817,41500000,other,2.5,3.0,6,1540.125,13.0,Bhaktapur,West
2818,19000000,other,3.0,3.0,8,1437.45,12.5,Bhaktapur,North West
2819,25000000,other,2.5,3.0,2,1754.03,13.0,Lalitpur,West
2820,35000000,other,2.0,5.0,5,1437.45,13.0,Lalitpur,West
2821,34500000,other,2.5,4.0,4,2395.75,20.0,Kathmandu,East
2822,58000000,other,2.5,5.0,5,2224.625,20.0,Kathmandu,South East
2823,67500000,other,2.5,6.0,6,2738.0,20.0,Kathmandu,South
2825,65500000,other,2.5,4.0,6,2806.45,12.0,Kathmandu,South East
2826,77500000,other,2.5,4.0,5,3080.25,20.0,Lalitpur,South West
2827,50000000,Thaiba,3.0,3.0,4,1882.375,13.0,Lalitpur,West
2828,10000000,Thaiba,2.5,2.0,3,1369.0,13.0,Lalitpur,West
2829,24500000,Thaiba,3.0,3.0,6,1369.0,13.0,Lalitpur,West
2830,17000000,Thaiba,3.0,3.0,4,1069.53125,20.0,Lalitpur,North
2831,18000000,Thaiba,2.5,3.0,4,1129.425,20.0,Lalitpur,South
2832,19000000,Thaiba,3.0,4.0,4,1390.390625,13.0,Lalitpur,East
2833,19000000,Thaiba,2.5,4.0,4,1454.56,13.0,Lalitpur,East
2834,19000000,Thaiba,2.5,2.0,3,1026.75,20.0,Lalitpur,South
2835,20000000,Thaiba,3.0,2.0,3,1026.75,20.0,Lalitpur,South
2836,24000000,Thaiba,2.5,3.0,4,1095.2,13.0,Lalitpur,East
2837,28500000,Thaiba,3.0,5.0,4,1369.0,20.0,Lalitpur,South
2838,48500000,Thaiba,2.5,4.0,4,2053.5,20.0,Lalitpur,North East
2839,50000000,Thaiba,2.5,3.0,4,1779.7,20.0,Lalitpur,South West
2840,50000000,Thaiba,2.5,3.0,3,2053.5,20.0,Lalitpur,South
2841,26500000,Thaiba,2.5,2.0,3,1369.0,13.0,Lalitpur,West
2845,20500000,Thaiba,2.5,3.0,5,1437.45,13.0,Lalitpur,West
2847,26000000,other,2.5,5.0,6,1197.875,13.0,Kathmandu,West
2848,25000000,Thankot,2.5,3.0,2,1369.0,13.0,Kathmandu,West
2849,29500000,Thankot,3.0,3.0,5,1796.81,13.0,Kathmandu,West
2850,14500000,Thankot,2.5,3.0,2,1026.75,13.0,Kathmandu,South East
2851,16500000,Thankot,2.0,1.0,5,1060.975,13.0,Kathmandu,West
2852,17500000,Thankot,3.0,2.0,5,1369.0,16.0,Kathmandu,South
2853,22000000,Thankot,2.5,3.0,6,1711.25,10.0,Kathmandu,West
2854,26000000,Thankot,2.5,4.0,5,1369.0,13.0,Kathmandu,North East
2855,27600000,Thankot,3.0,3.0,4,1711.25,20.0,Kathmandu,East
2856,30000000,Thankot,2.5,3.0,8,1882.37,10.0,Kathmandu,South East
2857,45000000,other,2.5,4.0,3,1711.25,13.0,Kathmandu,West
2858,36000000,other,3.0,4.0,7,1347.609375,20.0,Kathmandu,North
2859,60000000,Thapathali,2.5,2.0,5,2395.75,13.0,Kathmandu,West
2860,21500000,Thapathali,2.5,4.0,5,1197.875,13.0,Kathmandu,West
2861,31000000,Thapathali,3.0,3.0,6,1283.43,13.0,Kathmandu,West
2862,40100000,Thapathali,2.0,2.0,5,1689.859375,14.0,Kathmandu,East
2863,44500000,Thapathali,3.0,3.0,6,2121.95,12.0,Kathmandu,South
2864,60000000,Thapathali,2.0,4.0,5,2395.75,14.0,Kathmandu,East
2866,23500000,Thasikhel,2.5,5.0,6,1882.375,10.0,Lalitpur,East
2867,35000000,Thasikhel,2.5,4.0,3,2121.95,13.0,Lalitpur,South
2868,57000000,Thasikhel,2.5,5.0,8,2053.5,13.0,Lalitpur,West
2869,40000000,Thasikhel,2.5,4.0,9,1283.4375,13.0,Lalitpur,West
2871,26000000,Thecho,2.5,3.0,4,1369.0,10.0,Lalitpur,South
2872,27500000,Thecho,3.5,5.0,7,1813.925,12.0,Lalitpur,East
2873,32500000,Thecho,2.5,5.0,5,1369.0,13.0,Lalitpur,North
2874,21000000,Thecho,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2875,23000000,other,3.0,3.0,5,1369.0,20.0,Bhaktapur,North East
2876,39500000,Thulo Bharyang,2.5,4.0,8,1369.0,13.0,Kathmandu,West
2878,24000000,Thulo Bharyang,2.5,3.0,3,1026.75,13.0,Kathmandu,West
2880,22000000,Thulo Bharyang,2.5,3.0,4,1129.425,13.0,Kathmandu,South East
2881,22700000,Thulo Bharyang,3.0,2.0,5,1454.5625,12.0,Kathmandu,West
2882,30000000,Thulo Bharyang,2.5,3.0,4,1026.75,13.0,Kathmandu,West
2883,32500000,Thulo Bharyang,3.0,4.0,5,1197.875,13.0,Kathmandu,South
2884,39000000,Thulo Bharyang,3.0,5.0,5,2395.75,15.0,Kathmandu,East
2885,41000000,Thulo Bharyang,3.0,2.0,3,1711.25,13.0,Kathmandu,West
2886,22500000,Thulo Bharyang,3.0,3.0,5,1026.75,13.0,Kathmandu,West
2887,33000000,Thulo Bharyang,2.5,5.0,6,1540.125,13.0,Kathmandu,West
2888,24000000,Tikathali,2.5,3.0,3,3300.0,13.0,Lalitpur,West
2889,24000000,Tikathali,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2890,22000000,Tikathali,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2891,22500000,Tikathali,2.5,3.0,4,1026.75,13.0,Lalitpur,West
2892,25000000,Tikathali,2.5,4.0,6,1369.0,13.0,Kathmandu,West
2893,14500000,Tikathali,2.5,3.0,4,1026.75,13.0,Kathmandu,West
2894,23000000,Tikathali,2.5,2.0,4,1369.0,13.0,Kathmandu,West
2897,24000000,Tikathali,3.0,4.0,5,1026.75,13.0,Kathmandu,West
2898,23500000,Tikathali,3.0,4.0,5,1026.75,13.0,Kathmandu,West
2899,23000000,Tikathali,3.0,2.0,6,1095.2,13.0,Kathmandu,West
2900,18500000,Tikathali,3.0,3.0,5,1219.26,13.0,Kathmandu,West
2901,24000000,Tikathali,3.0,4.0,6,1283.4375,13.0,Kathmandu,West
2902,23000000,Tikathali,3.0,2.0,6,1369.0,13.0,Kathmandu,West
2903,21800000,Tikathali,3.0,4.0,7,1026.75,13.0,Kathmandu,West
2904,25500000,Tikathali,3.0,3.0,7,1219.26,13.0,Kathmandu,West
2905,24000000,Tikathali,3.0,3.0,5,1369.0,13.0,Kathmandu,West
2906,22000000,Tikathali,2.5,4.0,5,1095.2,13.0,Kathmandu,West
2907,35000000,Tikathali,2.5,4.0,5,1369.0,13.0,Kathmandu,West
2908,23000000,Tikathali,2.5,4.0,4,1129.425,13.0,Kathmandu,West
2909,29000000,Tikathali,2.5,4.0,4,1026.75,13.0,Kathmandu,West
2910,29000000,Tikathali,2.5,3.0,5,1369.0,13.0,Kathmandu,West
2911,37500000,Tikathali,3.0,4.0,6,1369.0,13.0,Kathmandu,West
2912,15000000,Tikathali,2.5,2.0,5,1133.703125,10.0,Lalitpur,East
